log10(Mass)+10    log10(VelDisp)   number_of_galaxy
14.779798 2.686077 243.000000
14.701964 2.666777 202.000000
14.679698 2.661532 210.000000
14.351061 2.665930 201.000000
14.779620 2.681855 197.000000
14.819235 2.678534 199.000000
14.800901 2.678688 173.000000
14.236871 2.643844 198.000000
14.732067 2.697375 192.000000
14.673216 2.692651 204.000000
14.688330 2.718300 170.000000
14.634253 2.654161 196.000000
14.748979 2.658414 181.000000
14.678278 2.616902 152.000000
14.686682 2.594567 177.000000
14.684028 2.659036 191.000000
14.659271 2.657346 168.000000
14.727856 2.664745 173.000000
14.771253 2.634130 179.000000
14.639972 2.717263 161.000000
14.501982 2.627909 164.000000
14.634235 2.656932 156.000000
14.640602 2.716328 178.000000
14.497327 2.733089 162.000000
14.760184 2.641067 158.000000
14.636192 2.652499 137.000000
13.867752 2.703309 165.000000
14.279195 2.637286 174.000000
14.576192 2.638756 147.000000
14.510669 2.628962 159.000000
14.632141 2.659661 155.000000
13.775813 2.725322 134.000000
14.523115 2.707122 158.000000
14.530658 2.643421 149.000000
14.650826 2.670806 142.000000
14.592741 2.640881 143.000000
14.648891 2.625121 133.000000
14.688406 2.611989 136.000000
14.636993 2.617387 156.000000
14.534649 2.674542 143.000000
14.644607 2.616545 142.000000
14.643770 2.698047 136.000000
14.655950 2.620553 135.000000
13.846021 2.670798 126.000000
14.597141 2.657172 139.000000
14.699052 2.620251 139.000000
14.700971 2.645567 137.000000
14.553475 2.647990 148.000000
14.558454 2.665102 156.000000
14.516307 2.654541 136.000000
14.630137 2.688731 133.000000
14.534444 2.652205 136.000000
14.654343 2.647382 133.000000
14.674562 2.691258 139.000000
14.343102 2.642398 122.000000
14.573575 2.665758 139.000000
14.649621 2.673356 137.000000
14.203230 2.606651 138.000000
14.704205 2.682562 131.000000
14.666308 2.649063 142.000000
14.540978 2.631949 129.000000
14.638427 2.681226 141.000000
14.407271 2.648990 126.000000
14.540427 2.649888 135.000000
14.642518 2.627079 127.000000
14.096532 2.624587 130.000000
14.607251 2.657184 127.000000
14.276992 2.641335 124.000000
13.899807 2.653705 129.000000
14.467700 2.701197 132.000000
14.640204 2.625135 146.000000
14.266553 2.647098 117.000000
14.419311 2.647827 126.000000
14.383717 2.651296 123.000000
14.633463 2.666754 133.000000
14.343338 2.657471 115.000000
14.397292 2.634067 112.000000
14.567872 2.586883 125.000000
14.303085 2.619526 120.000000
14.395692 2.619992 116.000000
14.420373 2.600258 103.000000
14.633215 2.645730 121.000000
14.573911 2.675856 127.000000
14.584690 2.681739 122.000000
14.461784 2.594635 108.000000
14.008106 2.675099 117.000000
14.410586 2.658067 108.000000
14.435320 2.592823 114.000000
14.611852 2.582349 117.000000
14.384674 2.620156 112.000000
14.630201 2.675707 114.000000
14.605550 2.630061 111.000000
14.566428 2.700366 125.000000
14.588049 2.588629 115.000000
14.541512 2.607970 103.000000
14.371559 2.619747 113.000000
14.226420 2.656986 119.000000
14.463816 2.631193 113.000000
14.227127 2.608215 119.000000
14.565911 2.667832 116.000000
14.483777 2.658106 119.000000
14.458174 2.636819 105.000000
14.560635 2.671106 113.000000
14.569989 2.632255 95.000000
14.616693 2.682081 101.000000
14.366900 2.624412 114.000000
14.523289 2.657857 101.000000
14.397029 2.704789 113.000000
14.586581 2.620070 111.000000
14.344961 2.621367 119.000000
14.526678 2.635964 115.000000
14.582443 2.580036 102.000000
14.511671 2.624888 110.000000
14.375078 2.592209 102.000000
14.537618 2.653040 119.000000
14.494337 2.673141 100.000000
14.520231 2.607097 109.000000
14.563481 2.588498 105.000000
14.478874 2.599992 103.000000
14.600056 2.686035 102.000000
14.449080 2.629356 97.000000
14.495592 2.689470 111.000000
14.631628 2.624654 107.000000
14.234419 2.595152 97.000000
13.173825 2.624886 93.000000
14.533929 2.625405 106.000000
14.474006 2.668593 106.000000
14.545369 2.663459 106.000000
14.534188 2.604506 94.000000
14.346357 2.580934 93.000000
14.554661 2.673088 110.000000
14.424837 2.692900 97.000000
14.481655 2.618120 101.000000
14.438887 2.630619 114.000000
14.326595 2.627846 110.000000
14.501100 2.609985 99.000000
14.167115 2.587633 89.000000
14.544616 2.650849 103.000000
14.299867 2.574922 98.000000
14.552692 2.622945 114.000000
14.586997 2.630115 100.000000
14.564210 2.590989 102.000000
14.567457 2.594172 99.000000
14.453306 2.625532 96.000000
14.500924 2.665129 106.000000
14.519036 2.632436 87.000000
14.130865 2.661011 93.000000
14.373869 2.685647 110.000000
13.701488 2.646776 110.000000
14.047353 2.672973 95.000000
14.495447 2.574181 103.000000
14.476684 2.696307 103.000000
14.547462 2.645002 101.000000
14.486329 2.632255 105.000000
14.536104 2.659983 92.000000
14.475721 2.610028 106.000000
14.168046 2.641621 94.000000
14.436022 2.672739 93.000000
14.465269 2.581915 95.000000
14.531874 2.708015 102.000000
14.503531 2.627564 96.000000
14.556296 2.628224 94.000000
14.501687 2.605048 95.000000
14.519326 2.646051 111.000000
14.510436 2.592780 91.000000
14.415237 2.658579 96.000000
14.319968 2.659068 100.000000
14.471275 2.613498 87.000000
14.403096 2.618756 94.000000
14.360231 2.606932 100.000000
14.452255 2.615548 100.000000
14.564727 2.583339 99.000000
14.447593 2.608193 85.000000
14.227570 2.689383 97.000000
14.366724 2.627408 94.000000
14.488030 2.643276 92.000000
14.180967 2.634465 89.000000
14.080053 2.599594 103.000000
14.015525 2.677566 94.000000
14.198703 2.625756 97.000000
14.200296 2.565366 102.000000
14.342765 2.588008 94.000000
14.349945 2.735783 94.000000
14.356654 2.632853 90.000000
14.282155 2.576542 89.000000
14.393447 2.629261 94.000000
14.472490 2.667064 103.000000
14.443369 2.614264 84.000000
14.434391 2.616003 90.000000
14.539558 2.610302 95.000000
14.399657 2.557944 94.000000
14.536558 2.640496 98.000000
14.473228 2.638495 89.000000
14.182004 2.631098 93.000000
14.522154 2.651794 89.000000
14.499558 2.590716 83.000000
14.306430 2.630054 89.000000
14.366381 2.624142 95.000000
14.312240 2.581186 88.000000
14.452741 2.652490 99.000000
14.209084 2.609802 89.000000
14.368450 2.677020 90.000000
14.119444 2.593169 98.000000
14.039956 2.635357 98.000000
14.419092 2.633041 90.000000
14.489169 2.644174 94.000000
14.416727 2.632058 88.000000
14.437386 2.631134 87.000000
14.456989 2.618648 86.000000
14.384305 2.641658 98.000000
14.416304 2.642977 84.000000
14.130701 2.616626 80.000000
14.427502 2.613976 93.000000
14.368732 2.686315 93.000000
14.201910 2.651463 93.000000
14.361203 2.683573 89.000000
14.418186 2.686042 83.000000
14.465867 2.667686 88.000000
14.345862 2.632203 92.000000
14.312210 2.705487 85.000000
14.377673 2.634460 88.000000
13.835747 2.619008 80.000000
14.224774 2.626140 84.000000
14.441033 2.627898 87.000000
14.422614 2.591373 83.000000
14.389595 2.616359 93.000000
14.306526 2.582960 82.000000
14.442333 2.643653 86.000000
14.099480 2.604634 90.000000
14.382305 2.612599 88.000000
14.358487 2.638193 87.000000
14.401704 2.584408 86.000000
14.398528 2.650416 93.000000
14.409221 2.708134 92.000000
14.484801 2.610594 86.000000
14.497454 2.626445 90.000000
14.492083 2.629140 91.000000
13.892901 2.606357 90.000000
14.458396 2.619857 90.000000
14.448568 2.608346 85.000000
14.253702 2.558852 87.000000
14.131892 2.615440 87.000000
14.450167 2.652703 90.000000
14.287725 2.591519 95.000000
14.336150 2.612400 83.000000
14.394406 2.595309 86.000000
14.305181 2.671048 87.000000
14.048282 2.614384 94.000000
13.728272 2.617307 80.000000
14.332443 2.631308 83.000000
14.414361 2.598111 82.000000
14.349977 2.656149 85.000000
14.400791 2.613588 83.000000
14.423460 2.650629 89.000000
14.395592 2.556490 86.000000
14.391316 2.641794 83.000000
14.492350 2.591387 87.000000
14.289139 2.596754 87.000000
13.851905 2.582505 83.000000
14.437013 2.567310 87.000000
14.349377 2.634679 95.000000
14.147172 2.609834 78.000000
14.485019 2.662763 83.000000
14.373152 2.584545 78.000000
14.030503 2.609606 87.000000
14.219368 2.615186 74.000000
14.400979 2.581946 79.000000
14.492477 2.606297 79.000000
14.089714 2.616750 88.000000
14.290450 2.650759 80.000000
14.333009 2.670151 85.000000
14.330561 2.638890 78.000000
14.412871 2.578833 78.000000
14.401521 2.593094 85.000000
14.287981 2.650403 83.000000
14.384493 2.620621 83.000000
14.355801 2.630597 76.000000
14.471075 2.577199 86.000000
14.390700 2.643862 86.000000
14.266290 2.655260 75.000000
14.361449 2.669980 83.000000
14.398991 2.653227 76.000000
13.973099 2.626087 87.000000
14.405867 2.639983 84.000000
14.449037 2.623061 88.000000
14.334347 2.621025 80.000000
14.400369 2.629524 81.000000
14.430564 2.640813 80.000000
13.976000 2.630103 82.000000
14.372306 2.612583 84.000000
14.415734 2.627955 82.000000
14.315974 2.644919 82.000000
14.219753 2.621906 85.000000
14.439831 2.643469 86.000000
13.911928 2.620797 76.000000
14.336937 2.640406 87.000000
14.318184 2.601554 85.000000
14.368326 2.590374 80.000000
14.313998 2.589043 85.000000
14.149764 2.615566 80.000000
14.128203 2.654182 88.000000
14.342347 2.629927 83.000000
14.234162 2.623852 79.000000
14.191142 2.594553 81.000000
14.300652 2.591917 77.000000
14.363475 2.585751 87.000000
14.370553 2.592815 83.000000
14.064820 2.646427 79.000000
14.318971 2.623416 73.000000
14.190196 2.625290 85.000000
14.397327 2.652619 84.000000
14.359060 2.624880 83.000000
14.392844 2.656179 83.000000
14.447750 2.642595 87.000000
14.374041 2.612089 80.000000
14.339135 2.614007 80.000000
14.339186 2.624648 74.000000
14.415597 2.568512 85.000000
14.332470 2.621634 81.000000
14.212886 2.607407 80.000000
14.368643 2.653049 88.000000
14.370791 2.649114 85.000000
14.389828 2.600535 75.000000
14.288538 2.625488 78.000000
14.293222 2.635422 73.000000
14.284070 2.619915 79.000000
14.160240 2.607682 83.000000
14.391609 2.644019 80.000000
14.195566 2.667229 81.000000
14.306211 2.586702 71.000000
14.250382 2.634778 76.000000
14.320490 2.602665 81.000000
14.249283 2.678567 86.000000
14.473506 2.619507 80.000000
14.246031 2.648559 79.000000
14.361433 2.669656 81.000000
14.092477 2.650582 74.000000
14.379361 2.674599 81.000000
14.299105 2.628043 78.000000
14.375247 2.631105 76.000000
14.063377 2.597453 74.000000
14.236945 2.604944 75.000000
14.410155 2.667781 78.000000
14.394913 2.622346 74.000000
14.457811 2.648961 79.000000
14.306187 2.664612 81.000000
14.040190 2.624045 75.000000
14.353746 2.613723 87.000000
14.254807 2.660191 83.000000
14.398030 2.573276 77.000000
14.074897 2.641084 73.000000
14.295252 2.620303 80.000000
14.199117 2.577345 82.000000
14.317282 2.645231 80.000000
14.153785 2.626750 83.000000
14.317023 2.631166 79.000000
14.170004 2.576459 83.000000
14.391294 2.621648 81.000000
14.443940 2.675947 73.000000
13.846511 2.615230 79.000000
14.316158 2.610754 77.000000
14.380904 2.655452 78.000000
14.294165 2.652037 82.000000
14.384431 2.605459 75.000000
13.723463 2.650513 69.000000
14.062294 2.664799 72.000000
14.233757 2.604013 85.000000
14.358320 2.551562 80.000000
14.295342 2.609548 77.000000
13.877533 2.632079 72.000000
14.332262 2.644454 76.000000
14.427736 2.659036 85.000000
14.270254 2.597538 78.000000
14.251282 2.667137 74.000000
14.115959 2.637845 79.000000
14.355148 2.629200 79.000000
14.305450 2.622907 78.000000
14.338711 2.666390 77.000000
14.047868 2.622564 72.000000
14.184454 2.596031 79.000000
14.281943 2.648222 76.000000
14.342936 2.605213 72.000000
13.979756 2.575521 79.000000
14.150641 2.561568 77.000000
14.126282 2.628986 75.000000
14.205085 2.665459 72.000000
14.357014 2.657912 82.000000
14.345698 2.614734 82.000000
14.310367 2.612524 81.000000
14.238189 2.652849 81.000000
14.272134 2.563871 78.000000
14.311695 2.656059 79.000000
13.946704 2.633118 76.000000
14.230195 2.622892 76.000000
14.290743 2.638673 81.000000
14.221127 2.660128 83.000000
14.264186 2.634002 76.000000
14.086147 2.614737 79.000000
14.368247 2.675030 77.000000
14.321534 2.650930 75.000000
14.339494 2.678746 74.000000
14.280972 2.614074 78.000000
14.237250 2.590130 77.000000
14.277589 2.677062 72.000000
14.385950 2.733713 80.000000
14.314036 2.639702 79.000000
14.333417 2.698440 79.000000
14.330257 2.661110 80.000000
14.279437 2.659691 75.000000
14.164510 2.594870 79.000000
14.275128 2.600428 81.000000
14.230372 2.603533 76.000000
14.340671 2.560244 70.000000
14.307944 2.622012 75.000000
14.283355 2.602585 74.000000
14.086749 2.569497 77.000000
14.251335 2.630436 71.000000
14.316595 2.617584 77.000000
13.946956 2.638667 81.000000
14.121963 2.652276 80.000000
14.112414 2.618760 75.000000
13.752029 2.590211 73.000000
13.953528 2.623917 74.000000
14.311650 2.646637 78.000000
14.343373 2.595367 76.000000
14.155514 2.627139 74.000000
14.309492 2.569582 78.000000
14.103829 2.619442 80.000000
13.911444 2.563253 80.000000
13.771103 2.679377 77.000000
14.283819 2.636236 81.000000
14.291899 2.599238 76.000000
14.137709 2.641507 73.000000
14.284243 2.698000 84.000000
14.319160 2.634872 79.000000
14.250623 2.649983 76.000000
14.060938 2.602406 73.000000
14.240738 2.605290 72.000000
14.266633 2.612183 75.000000
14.366663 2.626671 72.000000
14.337712 2.591661 75.000000
13.849119 2.632415 74.000000
14.248347 2.629454 84.000000
14.359624 2.587943 73.000000
14.219380 2.573664 78.000000
14.315409 2.617012 72.000000
14.149247 2.631420 72.000000
14.319272 2.648640 75.000000
14.148362 2.627315 79.000000
14.268662 2.590416 71.000000
14.032560 2.623619 69.000000
14.245702 2.581134 80.000000
14.197775 2.617124 74.000000
14.194738 2.578382 77.000000
14.309403 2.600935 75.000000
14.076490 2.631719 71.000000
14.341565 2.594847 74.000000
14.183705 2.666503 72.000000
14.057930 2.668505 71.000000
14.228602 2.634578 81.000000
14.292576 2.583252 74.000000
14.230894 2.638005 79.000000
14.291903 2.625933 73.000000
14.247932 2.627824 70.000000
14.276567 2.612901 72.000000
14.239173 2.617137 74.000000
14.212668 2.631535 74.000000
14.250267 2.622216 79.000000
14.202621 2.660934 75.000000
14.054749 2.652534 67.000000
14.255628 2.610466 73.000000
14.315046 2.632949 67.000000
14.295176 2.640174 75.000000
14.256667 2.650583 75.000000
14.003962 2.620344 78.000000
14.196345 2.600331 72.000000
14.116442 2.597983 66.000000
14.279772 2.691549 79.000000
14.282245 2.603651 72.000000
14.101360 2.693303 76.000000
14.304422 2.695646 74.000000
14.207178 2.569370 77.000000
13.844849 2.624991 79.000000
14.220210 2.597309 73.000000
14.288013 2.619160 71.000000
14.276095 2.630296 72.000000
14.363625 2.640672 76.000000
14.316383 2.625010 74.000000
14.223260 2.574745 71.000000
14.219443 2.679025 71.000000
14.020224 2.642035 74.000000
14.282898 2.576042 67.000000
14.224676 2.582815 76.000000
14.231814 2.635125 70.000000
14.225793 2.605289 73.000000
13.580535 2.664004 73.000000
14.164874 2.647578 73.000000
14.148922 2.678393 75.000000
14.226007 2.682184 72.000000
13.670115 2.620152 77.000000
14.246295 2.567646 71.000000
14.286666 2.644533 78.000000
14.126657 2.609341 68.000000
14.267750 2.569144 76.000000
14.257128 2.626993 73.000000
14.251615 2.587697 71.000000
14.289223 2.587255 72.000000
14.105598 2.627626 70.000000
14.252624 2.619605 77.000000
14.222983 2.577617 70.000000
14.025450 2.611300 74.000000
14.213723 2.595821 78.000000
14.316718 2.637213 72.000000
14.244679 2.548669 70.000000
14.071776 2.645939 71.000000
14.230403 2.610161 71.000000
14.250219 2.593591 70.000000
14.153010 2.607734 77.000000
14.077313 2.682778 74.000000
14.235063 2.634277 74.000000
13.857655 2.610578 71.000000
14.222739 2.612479 71.000000
14.299295 2.576284 70.000000
14.278808 2.641100 70.000000
14.251567 2.592052 72.000000
14.245722 2.639655 69.000000
14.345971 2.651812 74.000000
14.214090 2.616698 70.000000
14.144197 2.634290 72.000000
14.256013 2.640771 70.000000
14.275947 2.614465 68.000000
14.193865 2.608355 75.000000
14.201373 2.618306 74.000000
14.141175 2.669771 70.000000
14.269406 2.639144 70.000000
14.246456 2.663626 75.000000
14.225786 2.622173 72.000000
14.088955 2.519313 74.000000
13.897311 2.534886 71.000000
14.225945 2.696234 67.000000
14.234796 2.641686 73.000000
14.230878 2.585110 70.000000
14.186496 2.592829 77.000000
14.267022 2.610551 75.000000
14.257523 2.591580 69.000000
14.314500 2.621639 75.000000
14.191970 2.615445 72.000000
14.220168 2.675938 73.000000
14.241452 2.641513 74.000000
14.234130 2.562374 76.000000
14.221242 2.670825 73.000000
14.153778 2.626712 70.000000
14.123602 2.658953 74.000000
14.232887 2.669111 67.000000
14.239911 2.620225 67.000000
14.236187 2.631276 74.000000
14.184523 2.627485 76.000000
14.217006 2.637729 72.000000
14.232686 2.576953 80.000000
14.294327 2.613423 73.000000
14.130011 2.632073 71.000000
14.283355 2.630082 73.000000
14.121619 2.633142 67.000000
-inf -inf 0.000000
14.232106 2.629695 68.000000
14.288502 2.599703 72.000000
14.189627 2.616641 70.000000
14.240992 2.552364 71.000000
13.907606 2.621915 74.000000
14.198408 2.580771 73.000000
14.216203 2.673304 66.000000
14.282061 2.579959 72.000000
14.279451 2.618212 72.000000
14.183288 2.639638 75.000000
14.252857 2.633125 74.000000
14.180150 2.585959 73.000000
14.135339 2.632210 68.000000
13.877809 2.683821 73.000000
14.248448 2.602923 73.000000
14.260789 2.616845 68.000000
14.148359 2.604944 69.000000
14.263439 2.653763 69.000000
14.158446 2.594281 68.000000
14.244589 2.629381 69.000000
14.031423 2.655556 74.000000
14.258424 2.652911 68.000000
14.222872 2.574256 67.000000
14.089145 2.576136 67.000000
14.195337 2.587114 72.000000
13.962690 2.637917 68.000000
14.162163 2.620146 69.000000
14.253438 2.587320 77.000000
14.234095 2.616767 74.000000
14.120950 2.623135 71.000000
14.182026 2.591552 69.000000
14.275514 2.600716 74.000000
14.251009 2.679038 68.000000
14.074094 2.632213 74.000000
14.062218 2.646377 69.000000
14.155923 2.626040 70.000000
14.231557 2.613608 73.000000
14.282876 2.578461 67.000000
14.143366 2.599433 75.000000
14.099847 2.621224 66.000000
14.199009 2.607049 70.000000
14.234462 2.667755 73.000000
14.208961 2.662934 74.000000
14.023416 2.590648 66.000000
14.263137 2.656524 67.000000
14.150799 2.658588 70.000000
14.225988 2.676352 69.000000
14.215039 2.653744 72.000000
14.250681 2.679972 70.000000
14.169245 2.648231 70.000000
14.182751 2.585185 71.000000
14.286305 2.595009 71.000000
14.085849 2.574313 69.000000
14.240931 2.609005 66.000000
14.223123 2.616098 70.000000
14.233199 2.578056 72.000000
14.035673 2.676874 69.000000
14.265544 2.626590 70.000000
14.146595 2.667394 69.000000
13.729074 2.612342 68.000000
14.105041 2.625252 69.000000
14.080511 2.610948 66.000000
14.313995 2.655947 66.000000
14.203717 2.653925 73.000000
14.162313 2.649551 66.000000
14.202190 2.588343 68.000000
13.825159 2.568496 72.000000
14.207117 2.636166 75.000000
14.116817 2.583908 70.000000
14.078766 2.613686 64.000000
14.167090 2.609099 73.000000
14.126069 2.627200 67.000000
14.239634 2.679037 69.000000
14.258197 2.643928 71.000000
14.092187 2.612069 69.000000
14.256250 2.626007 69.000000
14.207362 2.673944 72.000000
14.244625 2.659426 72.000000
14.226122 2.609077 68.000000
14.199052 2.604375 71.000000
13.843214 2.643462 68.000000
14.223644 2.633132 66.000000
14.240297 2.618137 69.000000
14.134134 2.670035 71.000000
14.199360 2.587324 67.000000
14.283989 2.631975 71.000000
14.087131 2.604403 74.000000
14.196799 2.623894 68.000000
14.200172 2.612385 66.000000
14.147633 2.652244 66.000000
13.904967 2.683540 66.000000
14.200212 2.595153 68.000000
14.197008 2.593719 74.000000
14.223703 2.616767 70.000000
14.060745 2.588678 71.000000
14.200710 2.647531 67.000000
14.192726 2.593086 67.000000
14.179709 2.607530 65.000000
14.064508 2.647981 73.000000
14.213426 2.721543 70.000000
14.170009 2.567444 65.000000
14.246594 2.609358 73.000000
14.203036 2.621629 68.000000
14.168741 2.645667 69.000000
14.078426 2.633264 68.000000
14.236985 2.632262 68.000000
14.281812 2.644439 73.000000
14.167081 2.619025 69.000000
14.114579 2.608177 67.000000
14.219753 2.600944 72.000000
14.240403 2.639256 72.000000
14.188317 2.615299 70.000000
14.224690 2.599733 65.000000
14.273954 2.646147 67.000000
14.186637 2.557810 71.000000
14.267476 2.685992 68.000000
14.231867 2.566629 71.000000
14.174261 2.590444 69.000000
14.177970 2.541801 66.000000
14.157231 2.661434 71.000000
14.138487 2.633737 66.000000
14.205475 2.575280 67.000000
14.087929 2.643608 68.000000
14.132428 2.569465 69.000000
